152512,2560,4
151989,2562,4
125177,2562,3
118581,2562,5
152197,2562,5
152079,2569,5
152079,2570,5
151684,2603,5
152843,2655,4
152512,2655,4
151983,2660,5
153074,2688,5
153016,2747,2
152703,2747,5
152124,2766,5
152910,2778,2
153071,2781,4
152337,2782,5
152463,2782,5
151953,2797,1
152947,2799,5
152321,2805,3
151976,2805,4
152259,2829,4
151673,2872,1
152117,2895,1
132603,2896,5
152752,2978,5
152989,3081,4
152529,3083,3
152258,3111,1
152585,3126,3
153089,3126,5
152146,3126,4
152910,3126,4
152233,3126,1
152625,3126,5
152845,3126,5
152467,3126,3
152183,3126,5
152510,3126,5
151695,3126,3
152193,3126,5
152248,3126,5
152330,3126,5
152512,3126,3
152992,3126,3
129342,3126,5
152557,3126,5
152276,3126,4
152302,3126,4
152403,3139,5
152781,3162,4
152468,3164,3
152839,3165,4
151713,3216,2
152412,3238,3
151673,3238,2
152353,3239,5
152452,3241,4
152512,3334,4
152031,3384,5
151976,3384,5
152522,3421,5
152125,3421,5
151998,3421,5
152111,3421,5
152512,3436,4
152843,3448,4
151881,3495,5
153089,3497,2
152839,3523,5
152206,3523,4
152585,3523,4
151689,3523,5
152873,3523,4
152937,3563,5
152360,3638,5
152295,3639,4
152980,3639,5
152361,3639,5
152295,3642,5
152361,3642,5
119098,3643,4
153106,3643,3
152515,3643,4
153110,3652,4
151930,3652,4
152228,3652,5
122625,3652,5
152642,3652,5
152297,3652,5
151953,3652,3
152360,3666,5
151984,3668,3
152882,3727,1
152295,3744,5
152361,3744,5
132603,3805,5
152468,3836,5
129342,3836,5
152903,4013,5
151960,4015,1
152689,4075,3
152891,4075,5
152703,4125,3
152464,4127,5
152239,4220,5
130347,4236,4
151870,4237,5
152458,4240,5
152366,4240,5
152359,4241,5
152789,4296,4
152580,4296,1
153007,4306,5
152014,4306,4
152843,4332,3
152701,4339,5
151976,4347,5
151976,4353,4
153074,4375,4
151948,4375,4
152295,4482,5
152361,4482,5
151976,4487,2
152441,4511,4
153125,4518,4
151936,4518,4
152257,4518,4
152481,4518,3
152263,4518,3
152542,4518,5
152736,4520,5
152920,4539,4
115945,4543,4
153111,4622,4
152664,4628,3
152197,4669,5
151809,4687,5
151809,4689,5
152815,4804,5
153112,4807,4
152263,4850,4
152821,4850,5
152512,4850,3
152852,4854,4
152512,4856,3
152134,4921,2
152015,4930,3
152752,4931,5
152580,4931,4
152919,4931,4
152619,4931,5
153105,4931,4
152441,4931,5
152844,4931,5
116015,4931,5
152979,4931,5
152469,4931,5
152335,4931,3
152512,4931,4
151758,4931,3
152344,4931,3
152366,4931,4
152483,4931,3
152027,4952,2
151943,4952,5
152784,4956,4
152328,4956,4
152381,4956,4
152062,4956,4
152045,4956,5
152473,4956,4
152295,4956,4
152388,4956,5
152564,4956,1
151843,4956,5
153082,4956,4
119098,4956,3
152512,5006,2
152997,5022,5
153086,5026,4
152244,5026,4
151689,5034,5
152045,5034,5
151818,5034,4
152366,5054,1
152402,5102,5
152512,5322,4
130453,5322,5
152431,5339,5
152259,5339,4
153035,5339,4
152043,5339,4
152992,5339,1
151712,5347,5
152846,5408,5
152035,5409,5
152198,5471,5
152654,5506,4
152654,5534,4
152488,5534,5
151689,5583,5
151700,5624,4
152269,5688,5
152654,5696,4
152838,5703,4
152601,5783,5
152607,5885,4
152712,5885,4
151732,5885,3
152719,5885,5
152759,5885,5
152533,5885,5
152473,5885,5
151886,5885,4
151852,5885,4
151989,5885,4
151751,5885,3
118581,5885,3
152412,5885,5
152000,5885,4
151751,5949,2
152147,6225,4
152968,6229,5
151784,6253,5
153108,6278,3
152968,6280,5
152512,6337,4
152373,6339,5
152257,6585,3
152445,6585,4
151709,6585,5
151860,6585,4
151845,6631,5
152321,6631,5
151976,6632,5
151990,6663,3
152518,6664,5
152405,6672,4
152468,6672,5
152275,6741,5
152330,6766,3
152805,6776,5
152805,6778,5
153112,6845,4
152646,6845,4
152081,6847,2
151870,6854,4
152043,6939,5
118550,6940,5
152696,6940,4
151709,6942,4
151762,6943,5
152520,6954,5
152428,6954,5
152213,6954,4
152146,6954,5
153125,6954,5
152510,6954,5
152031,6954,5
152273,6954,5
152799,7105,4
152785,7168,3
118550,7216,5
118550,7221,5
152739,7223,5
152025,7223,4
151782,7230,4
152021,7234,5
152512,7246,4
152512,7248,3
152839,7264,5
153025,7264,5
152759,7264,5
152111,7264,3
152738,7269,5
151772,7269,5
118550,7299,5
118550,7314,5
118550,7332,5
152354,7423,4
151895,7423,3
152293,7423,4
151891,7423,4
127471,7423,3
152710,7423,5
151800,7478,3
152380,7526,5
151730,7541,4
152376,7646,5
152200,7654,4
152197,7654,2
152000,7654,4
152135,7654,3
152210,7657,3
118550,7671,5
152602,7697,3
152336,7697,5
152836,7697,5
152606,7697,4
152837,7697,5
152767,7697,5
152663,7697,4
152868,7697,2
152428,7697,5
153120,7697,5
152271,7697,5
118550,7697,5
152949,7697,4
152536,7697,5
152330,7697,5
151755,7697,2
151936,7697,5
151801,7697,5
115246,7697,4
118550,7698,5
152580,7777,3
152280,7777,3
122366,7777,3
152447,7986,5
152313,7986,5
152021,8004,4
152373,8007,5
151980,8017,4
152512,8031,2
152647,8076,5
152231,8089,4
151928,8164,3
152348,8195,5
152714,8229,5
152822,8305,4
152366,8360,2
152512,8416,3
152422,8419,4
151722,8420,5
119907,8424,5
152197,8425,5
152641,8428,4
152663,8446,4
152242,8478,4
152505,8495,3
151800,8521,5
128235,8551,5
152703,8554,5
152565,8616,5
152696,8616,5
152243,8624,5
152410,8624,4
152646,8666,4
151870,8666,5
152170,8666,4
152486,8682,4
153123,8682,4
152257,8690,3
153013,8690,4
152992,8690,3
151840,8690,5
152672,8692,4
153001,8692,4
152434,8710,4
152649,8762,5
151700,8762,5
152218,8855,5
151971,8855,5
151923,8855,5
152230,8855,4
152407,8855,5
151790,8855,5
124896,8954,5
152958,8954,5
153090,8954,5
125177,8954,5
152038,8954,5
151804,8954,4
152135,8954,5
152774,8954,5
151734,8954,5
153078,8954,5
152387,8965,3
151870,8971,5
152374,8979,5
151938,8979,5
151804,8979,4
152263,8980,4
152079,9062,4
152703,9062,3
151768,9062,3
118550,9085,5
152111,9087,5
151689,9136,3
152147,9155,2
151965,9159,5
152191,9172,4
152364,9172,3
151840,9172,5
151701,9187,5
152003,9190,5
153110,9329,5
152440,9329,4
129342,9329,5
152363,9336,4
152512,9336,5
151706,9336,4
152243,9349,5
152703,9372,5
153105,9377,4
152263,9381,4
151926,9381,4
152862,9412,5
152440,9412,4
152880,9438,3
152021,9471,3
152295,9479,5
152527,9480,5
151980,9480,4
152062,9480,5
152163,9480,5
152350,9480,4
151700,9480,4
151751,9480,4
152290,9480,4
151730,9528,3
151694,9599,5
152353,9713,5
152839,9745,4
152839,9747,4
152512,9748,1
152839,9750,4
152259,9777,5
152007,9866,5
152002,9870,5
152428,9876,5
151865,9876,4
152465,9876,5
151906,9876,4
152377,9876,5
152111,9876,5
115945,9876,4
151944,9876,4
151819,9876,5
151871,9876,5
153058,9877,4
153067,9924,1
151762,9929,5
151886,9934,3
152486,9962,3
152512,9968,5
152623,9969,3
153007,9981,2
151751,9981,4
151760,9981,3
118444,9981,5
151769,9981,4
152757,9986,5
152111,9986,5
152440,10003,3
152569,10003,5
151807,10016,4
151794,10063,5
152363,10202,4
152152,10245,4
115246,10402,3
152132,10446,2
118550,10502,5
151881,10533,4
151946,10628,3
152133,10628,5
152142,10628,5
152081,10631,2
152222,10631,5
152210,10632,4
115457,10647,2
152903,10675,4
152213,10727,5
151901,10751,5
152288,10792,5
123937,10829,5
153102,10918,5
152495,10929,3
152559,10929,4
152518,10935,5
151889,10942,4
153007,10959,5
152412,10995,5
152180,11029,4
151744,11029,4
151831,11051,4
152540,11073,3
152652,11076,5
152452,11082,4
152944,11106,5
152166,11106,5
152421,11118,5
151851,11287,5
151976,11289,5
152715,11290,4
152370,11290,4
152470,11290,4
152643,11290,4
151895,11293,3
152715,11364,3
152643,11364,5
151944,11364,4
118550,11373,5
152035,11390,4
151999,11434,5
152715,11469,3
153124,11557,5
152393,11564,4
152589,11593,4
152992,11622,3
152512,11666,4
152084,11666,4
153001,11682,3
152935,11682,3
151944,11682,5
118537,11757,5
152673,11762,3
152927,11762,4
151843,11762,5
151900,11762,4
151687,11762,4
152141,11762,4
118537,11830,5
152353,11851,5
152422,11851,4
151914,11900,3
152639,11968,5
152647,12113,4
152874,12114,5
152500,12114,3
152029,12114,5
152757,12114,3
152330,12114,4
152152,12114,4
152647,12114,5
151676,12114,3
152043,12114,4
152007,12114,4
152752,12118,4
152593,12131,4
152889,12149,5
151789,12150,4
152889,12150,5
152696,12150,4
152821,12150,5
152500,12151,4
152468,12151,5
152889,12152,5
152696,12152,4
151861,12164,5
152843,12171,5
152843,12180,4
152843,12182,5
152512,12192,5
152347,12196,4
151892,12196,5
151807,12196,5
151770,12196,5
115945,12197,4
151778,12233,5
152440,12239,5
152958,12239,3
151739,12245,5
151716,12254,5
125177,12264,5
125177,12265,4
152647,12266,5
151840,12282,4
152580,12287,4
151682,12287,5
152111,12289,5
152179,12293,3
152273,12293,5
152703,12293,5
152244,12293,3
152902,12294,4
151761,12302,5
152113,12378,5
152111,12378,5
152357,12411,4
151887,12411,2
151999,12436,5
152515,12473,5
152636,12473,3
152029,12474,1
152422,12474,5
151676,12489,5
151676,12496,4
152868,12496,5
151969,12497,5
152257,12510,4
151682,12510,5
152234,12510,4
152035,12523,5
152485,12525,5
152386,12544,5
152630,12549,5
151818,12549,4
152985,12551,4
152630,12551,3
152593,12551,4
151935,12551,5
152111,12551,5
152269,12557,5
152428,12651,5
151761,12662,5
152063,12704,2
151838,12706,5
152839,12732,3
152340,12737,5
152120,12738,3
152497,12738,4
152340,12738,5
152711,12778,3
151803,12778,4
151886,12778,5
151746,12778,3
152412,12778,4
152302,12778,4
152780,12925,4
151936,12925,4
151863,12925,4
152025,12925,3
152437,12925,4
152579,12925,4
152372,12925,5
151688,12925,4
153112,12925,4
152349,12925,5
151934,12925,5
152839,12925,5
152181,12925,5
152213,12925,4
152330,12925,4
117773,12925,4
152335,12925,4
152321,12925,3
152276,12925,4
122625,12925,4
152283,12925,5
151726,12925,4
152113,12925,4
152038,12925,5
152526,12925,4
152155,12925,3
151948,12925,5
151987,12925,4
151901,12925,5
151989,12925,3
151975,12961,5
151849,12961,5
151687,12961,4
152401,13059,5
152805,13083,5
152542,13083,5
151945,13148,3
152330,13163,5
152371,13272,4
152512,13276,3
152757,13276,4
152607,13276,4
152468,13308,5
152603,13353,4
152703,13372,3
151724,13406,5
152723,13463,5
153010,13463,5
151898,13463,5
152241,13463,5
152018,13463,5
152831,13463,5
152294,13463,4
152498,13463,4
152098,13478,4
151891,13802,5
152315,13858,5
152130,13873,5
151822,13909,5
152486,13925,2
151707,13945,5
152111,13945,5
152398,14034,3
152368,14041,5
152340,14073,5
151762,14089,5
152689,14093,4
152992,14093,4
152340,14095,5
152852,14119,3
152480,14119,4
152658,14119,4
152259,14119,5
151879,14191,5
151781,14191,4
152739,14191,5
152603,14191,4
151879,14192,5
151781,14192,4
152739,14192,5
153070,14192,5
152753,14192,5
151689,14192,1
152273,14192,4
152690,14193,3
115489,14238,5
151828,14239,5
152703,14239,5
152312,14239,4
152154,14240,5
152651,14310,2
152704,14314,3
152426,14326,2
152443,14330,5
152739,14351,5
152753,14351,5
152421,14351,5
152916,14351,5
151781,14362,4
152739,14362,5
152753,14362,5
153004,14367,3
151886,14395,2
151885,14400,5
151879,14404,5
152687,14404,5
152739,14404,4
152753,14404,5
152739,14405,3
152753,14405,5
152147,14406,5
151880,14407,4
151689,14458,3
153041,14459,5
151781,14462,4
152739,14462,4
152753,14462,5
151883,14464,4
115628,14472,5
152658,14483,4
152228,14483,5
152889,14483,5
152752,14483,5
152213,14483,5
152257,14483,5
152429,14483,5
152452,14483,5
152883,14483,4
124390,14483,4
151992,14483,4
153009,14483,5
151980,14483,5
152403,14483,5
151914,14483,4
125778,14483,5
152461,14483,5
153101,14483,5
151751,14483,5
151764,14526,5
152340,14549,5
151787,14550,5
152703,14551,4
152594,14592,5
152617,14594,1
152210,14640,3
151881,14640,3
152542,14662,4
152995,14667,5
152025,14679,4
152489,14679,5
152757,14681,5
151673,14681,5
152441,14681,4
151819,14681,5
152542,14722,3
151933,14732,2
152931,14734,5
153047,14734,5
152563,14734,4
152398,14760,5
152757,14760,5
152763,14760,5
152346,14794,5
152042,14799,3
151953,14823,4
152647,14877,2
152510,14877,5
152031,14877,1
152029,14877,5
152330,14877,5
152468,14881,5
151683,14897,4
151830,14972,5
152340,15050,5
152146,15066,4
153099,15072,5
152868,15072,5
152428,15073,5
152386,15080,5
152429,15080,4
152663,15085,4
151796,15085,3
152386,15095,5
152898,15143,5
152147,15143,5
152147,15146,4
152837,15182,5
151750,15182,4
152013,15182,4
153087,15185,5
152412,15185,3
152259,15217,3
118550,15242,5
151997,15243,5
115628,15246,5
151762,15258,5
152208,15294,4
152084,15294,5
152763,15294,5
152398,15294,3
151852,15303,4
152157,15314,4
151953,15330,3
152450,15332,5
152631,15361,1
152682,15375,4
151861,15382,5
152346,15391,5
152355,15432,4
153088,15432,5
152524,15432,5
152147,15436,5
153027,15468,3
152405,15484,4
152703,15484,5
152703,15515,1
152633,15579,5
152884,15586,5
152517,15609,5
152468,15619,4
152759,15665,5
152237,15665,3
152475,15667,4
152839,15667,4
152405,15667,5
152521,15720,5
118550,16000,5
152512,16001,1
152288,16001,2
118550,16001,5
153036,16037,5
152617,16046,5
152685,16382,2
152124,16403,4
151770,16446,4
152724,16582,5
151898,16684,2
152395,16684,4
152273,16684,5
151843,16684,5
153067,16826,4
151867,16930,1
152805,16930,2
152684,16930,3
152791,16930,4
152702,16930,5
125177,16930,3
151981,16930,5
152412,16930,1
151762,16933,5
151836,16987,5
151942,16996,1
125778,17092,4
151673,17262,5
152757,17262,5
152696,17262,4
152992,17262,5
152197,17271,3
151811,17381,4
151689,17389,4
151962,17401,5
151673,17521,5
152276,17528,4
152711,17528,3
151886,17528,4
151995,17528,1
115628,17614,5
152711,17633,3
152366,17671,5
152237,17671,4
153074,17671,5
152580,17671,4
118084,17671,4
152038,17671,5
152895,17671,4
152497,17671,4
152577,17671,5
151752,17676,5
152483,17676,5
152315,17717,5
152315,17721,5
152315,17742,5
152315,17744,5
152315,17754,5
151934,17825,5
152199,17825,5
151673,17825,5
152440,17853,5
152099,17920,4
152712,18012,4
152696,18012,4
151840,18012,5
152607,18013,4
152834,18013,4
151879,18013,4
152025,18013,2
151989,18013,3
152468,18013,5
152421,18018,4
152017,18018,4
151799,18019,5
152452,18019,3
151910,18049,4
153024,18207,5
153024,18208,5
151739,18247,5
152920,18423,5
152223,18432,5
152354,18432,5
151920,18432,5
153107,18432,5
152658,18432,5
152099,18432,5
114769,18432,5
152878,18435,5
152354,18435,5
152705,18435,5
152284,18435,1
114769,18435,5
152658,18435,4
152591,18435,4
151895,18438,3
152757,18510,5
152757,18511,5
152273,18516,5
152205,18516,4
152872,18516,5
152696,18522,4
152580,18522,3
152711,18522,3
152162,18522,3
152186,18522,3
151793,18522,5
152974,18543,1
152440,18545,4
151704,18568,5
152038,18611,5
152752,18617,4
152540,18622,5
151702,18624,4
152540,18625,5
152607,18627,4
152045,18627,5
152327,18627,5
151886,18627,5
151989,18627,3
152412,18627,5
152258,18627,5
152165,18627,5
151953,18627,3
151881,18664,4
152558,18664,3
118550,18737,5
118550,18765,5
152633,18780,5
152839,18814,4
151986,18853,2
152370,18853,3
152839,18908,5
153007,18915,3
151669,18923,5
152805,18929,5
152935,18933,3
151933,18949,4
152669,18949,4
152372,18949,4
151938,18949,5
152046,18949,5
128673,18949,5
153071,18949,5
152423,18949,4
152703,18949,5
152328,18953,4
152439,18953,3
152233,18953,3
152830,18962,3
151803,18975,3
152429,19056,4
151893,19077,5
152069,19103,4
152752,19103,4
151935,19203,5
152703,19205,3
152497,19206,5
152228,19206,3
152535,19206,5
152486,19206,2
152349,19206,4
152438,19206,3
152362,19206,5
152468,19227,5
152995,19246,5
151673,19254,5
152395,19288,5
151953,19290,4
152306,19296,5
152587,19296,4
152607,19357,4
152468,19534,5
152844,19554,4
152563,19582,5
152839,19608,5
118550,19665,5
152134,19670,4
152231,19682,3
152401,19722,3
152855,19785,3
152572,19785,4
153017,19796,4
152812,19807,5
153123,19866,5
152390,19866,5
152037,19866,5
116727,19870,4
152111,19933,4
152545,19933,5
152199,19936,5
152575,19940,5
152714,19940,4
151954,19940,4
151893,19940,2
151682,19940,5
153110,19940,5
152556,19940,5
152534,19940,5
152455,19940,5
151865,19940,4
152352,19940,4
152452,19940,4
152111,19940,5
151843,19940,5
125177,19940,5
116015,19940,5
152844,19940,4
151914,19940,5
152696,19940,5
152654,19958,3
152607,19958,3
152975,19958,5
152839,19958,5
152822,19958,5
152076,19958,5
152214,19958,5
152647,19958,3
151699,19958,4
151920,19958,4
151955,19958,3
152412,19958,4
152215,19958,4
151999,19958,5
151762,19958,5
152473,19959,4
152435,19959,4
153110,19976,4
152839,19986,5
153086,19989,4
152482,20000,3
118550,20012,5
151840,20038,3
152346,20042,4
152563,20054,2
152535,20054,5
152084,20066,5
151895,20095,4
152432,20097,4
152085,20098,5
152084,20099,3
151820,20099,3
153110,20102,3
152363,20102,3
152512,20102,4
152288,20102,3
152396,20106,5
152711,20106,3
151803,20106,3
152828,20106,4
152153,20106,4
152453,20108,5
152711,20125,4
152153,20125,5
152014,20125,5
152400,20127,5
153102,20127,5
151820,20150,3
152084,20158,5
151820,20158,3
151974,20158,5
152124,20212,5
151981,20212,5
152306,20246,5
152428,20254,5
152661,20254,5
153123,20281,5
151715,20281,4
152891,20297,4
152580,20377,3
153123,20391,5
151990,20395,5
152737,20396,4
153000,20396,5
153123,20396,5
152916,20396,4
152029,20396,5
151798,20396,5
152496,20419,1
151846,20419,4
152212,20610,4
152468,20610,5
152752,20801,4
152257,20801,4
151976,20801,4
152703,20801,3
152718,20806,5
125177,20806,5
153078,20995,3
151807,21074,3
152014,21074,5
152757,21207,5
151673,21395,5
152535,21395,5
153074,21396,4
152259,21396,4
152703,21397,3
152703,21398,3
152703,21399,3
152259,21400,3
153110,21403,5
152441,21403,5
115945,21403,5
152374,21407,5
151787,21407,5
151842,21421,5
151941,21512,5
152043,21512,4
152027,21512,5
151898,21512,5
152259,21512,5
152891,21517,3
152213,21519,5
152719,21519,5
152471,21519,1
152166,21523,5
152228,21524,4
152428,21537,5
151751,21537,4
152833,21547,5
152428,21570,5
152393,21627,4
118550,21695,5
118550,21703,5
152228,21714,5
152211,21718,3
152441,21718,2
152018,21718,4
152879,21718,5
151983,21718,5
152422,21718,5
152401,21719,2
152580,21725,5
152197,21778,4
152839,21816,5
152908,21847,5
151976,21934,5
151903,21939,5
153009,21947,3
151885,21948,1
153076,22041,4
152147,22089,4
152023,22096,3
152266,22173,5
152886,22173,5
153123,22173,3
151999,22173,2
152261,22174,3
118550,22188,5
118550,22213,5
118550,22223,5
152468,22255,5
118550,22284,5
151762,22323,5
119098,22348,4
152910,22348,5
152259,22388,5
123462,22406,4
152651,22406,3
152228,22406,5
152262,22406,5
118550,22406,5
118550,22459,5
151803,22471,3
151937,22471,4
128777,22471,1
152459,22498,4
152563,22498,5
152658,22498,4
152858,22498,5
152369,22498,5
152843,22498,5
152468,22498,5
152603,22666,4
151863,22666,5
115945,22789,4
153078,22789,4
118294,22791,1
152441,22881,2
116012,22881,5
152783,22882,5
151949,22938,5
115945,22938,4
152864,22947,5
152501,22947,4
152452,22950,5
151817,22951,4
151883,22953,5
151949,23042,3
152441,23070,4
152839,23080,4
118550,23084,5
118550,23093,5
118550,23132,5
118550,23133,5
118550,23135,5
118550,23136,5
118550,23137,5
118550,23140,5
118550,23143,5
118550,23155,5
118550,23162,5
118550,23164,5
153075,23187,5
152481,23196,3
118550,23196,5
152199,23196,5
152662,23205,5
152033,23205,5
119098,23205,5
152279,23207,4
151953,23262,5
118550,23329,5
118550,23333,5
118550,23338,5
151970,23352,3
152147,23375,5
118550,23377,5
118550,23379,5
152935,23380,5
151953,23380,5
118550,23385,5
136162,23418,5
152654,23422,3
152889,23423,5
151983,23423,5
152398,23424,2
151762,23424,5
118537,23424,5
151676,23426,5
151691,23426,5
125417,23426,5
118550,23447,5
115945,23448,4
151976,23452,5
151691,23452,5
151999,23452,5
151747,23452,4
151762,23452,5
152654,23463,3
152748,23472,4
118084,23472,4
152309,23472,5
152585,23472,5
151953,23559,5
151689,23568,3
118084,23584,5
151766,23584,4
152321,23586,2
151991,23591,5
151989,23591,4
151747,23591,4
151999,23599,5
152234,23599,5
152824,23617,4
152749,23617,4
151770,23617,2
151698,23619,5
152510,23624,5
152007,23629,5
152054,23637,4
151903,23644,3
152486,23646,5
152036,23646,4
122625,23646,5
152880,23646,5
152374,23646,5
151842,23646,5
152183,23649,1
151842,23649,5
151842,23651,5
151788,23675,2
152467,23675,3
151943,23675,5
152472,23675,4
152211,23675,5
152351,23675,5
151892,23675,5
152371,23675,5
152234,23675,5
152492,23675,5
152862,23691,5
151953,23739,4
152263,23771,2
153020,23771,3
151802,23772,4
151843,23772,4
152839,23812,5
151812,23855,4
151953,23857,5
152591,23858,5
152183,23862,3
151886,23863,3
152038,23863,4
151766,23955,4
152654,23956,4
115723,24001,5
152495,24004,4
151889,24004,5
152925,24004,5
152257,24004,4
152794,24004,4
152898,24004,4
152259,24004,3
118550,24024,5
123941,24083,4
119098,24085,3
118550,24128,5
152197,24165,4
151676,24165,4
152910,24181,5
152503,24184,5
151856,24186,5
151983,24211,5
152092,24220,5
153079,24221,5
152573,24226,5
151682,24227,5
152839,24236,5
152542,24236,4
152467,24236,2
152467,24239,4
152845,24259,4
152856,24260,5
151870,24282,5
151976,24288,5
152084,24288,4
151820,24288,3
152766,24294,5
151766,24323,3
127922,24324,5
151700,24360,4
152542,24363,5
152889,24368,5
152433,24368,3
152889,24370,5
152486,24370,3
152433,24371,5
152889,24373,5
152433,24373,4
152948,24374,5
152889,24374,4
152433,24375,5
152786,24375,5
152429,24375,5
151980,24375,5
152884,24377,5
152790,24377,5
152136,24377,5
152124,24377,4
152184,24377,4
152658,24377,3
152593,24377,4
152433,24377,4
152763,24377,5
153084,24377,4
152329,24380,5
152757,24380,3
152164,24393,5
151762,24401,5
151687,24446,5
152131,24451,3
152428,24454,5
151861,24514,3
151842,24522,5
152703,24536,5
152553,24578,5
151870,24602,3
152703,24602,5
152468,24618,5
151740,24667,5
152203,24667,5
152438,24684,4
151934,24693,3
152600,24739,4
152839,24753,4
152711,24753,3
151914,24768,5
151687,24768,5
151906,24779,4
151815,24779,5
152542,24816,4
152510,24819,5
152618,24822,5
152757,24826,5
152593,24826,4
152696,24832,4
151867,24846,1
152468,24846,5
152415,24846,4
152844,24846,5
152857,24846,5
152843,24851,2
151934,24876,3
151913,24876,5
152679,24920,4
152596,24920,5
152607,24920,4
152654,24920,4
152945,24935,4
152257,24937,3
152113,24937,5
152259,24939,1
152257,24939,3
151901,24942,5
152323,24946,5
152323,24952,5
152323,24954,5
152323,24955,5
152323,24956,5
152323,24957,5
152323,24958,5
152876,24964,3
152843,25018,2
152045,25018,1
152440,25045,3
152111,25045,4
152259,25047,5
152607,25060,4
152423,25110,4
151938,25112,5
152263,25117,4
152237,25117,4
152535,25117,4
152847,25117,5
151881,25117,4
152259,25117,1
152525,25117,4
152231,25117,3
151958,25117,4
152169,25117,5
152170,25117,5
153112,25117,4
151864,25117,3
152241,25117,4
151876,25117,5
151817,25117,4
153009,25117,4
152592,25121,5
152785,25121,5
152429,25121,5
151955,25121,4
152468,25131,4
152202,25166,5
151902,25169,2
151841,25169,5
151929,25169,4
152104,25169,4
151900,25169,4
151821,25171,2
153105,25180,4
152263,25181,5
152845,25190,4
151842,25196,5
151969,25198,5
152888,25198,5
152231,25198,5
152489,25198,4
152251,25198,5
151958,25198,4
152241,25198,5
152896,25198,5
152146,25201,4
118550,25203,5
152249,25338,5
152544,25338,4
151758,25338,4
151676,25338,5
152073,25340,5
151901,25340,5
152539,25568,4
118550,25571,5
151999,25587,5
152910,25616,4
152023,25742,3
152864,25743,5
151895,25743,3
152263,25743,2
151854,25743,5
153102,25743,5
153074,25743,3
128088,25743,4
152302,25743,1
151843,25743,5
153037,25743,1
125177,25743,3
152207,25743,5
152007,25743,5
151751,25743,4
118550,25817,5
152468,25817,5
118550,25829,5
118550,25831,5
118550,25833,5
118550,25834,5
152007,25838,5
152070,25840,5
152070,25841,5
152366,25865,5
153114,25884,4
152384,25899,5
152414,25919,5
152711,25919,3
152852,25922,5
152607,25944,5
152910,26032,3
152864,26093,5
152207,26093,5
152007,26093,5
152024,26093,5
153124,26095,5
152811,26095,5
152596,26095,1
151758,26122,3
152614,26143,5
152366,26157,1
118550,26157,5
152199,26179,5
152341,26241,4
152875,26253,4
152070,26287,5
153101,26307,5
152683,26310,5
152828,26320,4
153074,26327,5
152879,26327,5
122625,26327,4
153110,26352,4
152689,26352,3
151704,26397,5
152614,26401,5
152849,26449,4
152757,26458,3
152398,26458,3
153099,26458,5
151780,26458,3
152035,26458,5
152795,26458,4
152428,26458,5
152263,26458,4
151758,26458,3
153101,26458,5
152453,26460,4
152355,26460,4
152266,26460,5
153058,26512,3
152025,26512,3
152953,26512,5
